t,motion_raw,motion_smooth,is_boundary
24873,0.024912,0.027168,0
24874,0.025082,0.027110,0
24875,0.025192,0.026984,0
24876,0.032707,0.026384,0
24877,0.024956,0.026608,0
24878,0.024529,0.026611,0
24879,0.024593,0.026565,0
24880,0.033690,0.026019,0
24881,0.024800,0.026287,0
24882,0.024806,0.026185,0
24883,0.028090,0.025336,0
24884,0.024973,0.026001,0
24885,0.024762,0.026253,0
24886,0.024747,0.026463,0
24887,0.027074,0.026254,0
24888,0.024518,0.026733,0
24889,0.024670,0.026975,0
24890,0.024670,0.027173,0
24891,0.034734,0.026945,0
24892,0.024796,0.027638,0
24893,0.024599,0.027961,0
24894,0.024593,0.028185,0
24895,0.035427,0.027933,0
24896,0.025794,0.028610,0
24897,0.026014,0.028858,0
24898,0.042839,0.028525,0
24899,0.026983,0.029082,0
24900,0.026482,0.029427,0
24901,0.026438,0.029674,0
24902,0.035777,0.029266,0
24903,0.026759,0.029678,0
24904,0.026846,0.029888,0
24905,0.026894,0.029987,0
24906,0.036268,0.028883,0
24907,0.026386,0.029701,0
24908,0.026079,0.029966,0
24909,0.026224,0.030079,0
24910,0.036072,0.029897,0
24911,0.027663,0.030436,0
24912,0.027906,0.030457,0
24913,0.040788,0.029972,0
24914,0.026829,0.030812,0
24915,0.026891,0.030900,0
24916,0.026954,0.030873,0
24917,0.040718,0.030674,0
24918,0.026678,0.031013,0
24919,0.026331,0.030873,0
24920,0.026328,0.030657,0
24921,0.052735,0.030206,0
24922,0.026337,0.030400,0
24923,0.026555,0.030109,0
24924,0.026683,0.029716,0
24925,0.030505,0.029298,0
24926,0.025886,0.029293,0
24927,0.025738,0.028889,0
24928,0.035181,0.028452,0
24929,0.026457,0.028691,0
24930,0.026655,0.028306,0
24931,0.026564,0.027861,0
24932,0.028307,0.027056,0
24933,0.026283,0.027334,0
24934,0.026694,0.027006,0
24935,0.026622,0.026621,0
24936,0.030343,0.026024,0
24937,0.026888,0.027094,0
24938,0.026840,0.027068,0
24939,0.026865,0.027028,0
24940,0.025564,0.026766,0
24941,0.026529,0.027014,0
24942,0.026421,0.027023,0
24943,0.026156,0.026402,0
24944,0.026106,0.027089,0
24945,0.025872,0.027334,0
24946,0.025897,0.027548,0
24947,0.033297,0.027082,0
24948,0.027145,0.027584,0
24949,0.027004,0.027906,0
24950,0.026938,0.028173,0
24951,0.030966,0.028152,0
24952,0.027167,0.028571,0
24953,0.026941,0.028810,0
24954,0.026948,0.028987,0
24955,0.031987,0.029072,0
24956,0.026166,0.029066,0
24957,0.026218,0.029052,0
24958,0.040263,0.028851,0
24959,0.025263,0.028769,0
24960,0.025960,0.028602,0
24961,0.025892,0.028372,0
24962,0.041282,0.027950,0
24963,0.024578,0.028084,0
24964,0.025001,0.027926,0
24965,0.025175,0.027717,0
24966,0.030593,0.027275,0
24967,0.025453,0.027284,0
24968,0.025130,0.027104,0
24969,0.025190,0.026872,0
24970,0.026172,0.026539,0
24971,0.025656,0.026541,0
24972,0.025566,0.026255,0
24973,0.028740,0.025826,0
24974,0.025309,0.026250,0
24975,0.025802,0.026025,0
24976,0.025639,0.025797,0
24977,0.028862,0.025538,0
24978,0.025215,0.026109,0
24979,0.025110,0.025955,0
24980,0.025131,0.025796,0
24981,0.029675,0.025564,0
24982,0.024849,0.025748,0
24983,0.024652,0.025684,0
24984,0.024588,0.025580,0
24985,0.026007,0.025484,0
24986,0.024310,0.025381,0
24987,0.024215,0.025246,0
24988,0.026560,0.024894,0
24989,0.024832,0.024987,0
24990,0.024645,0.024932,0
24991,0.024663,0.024890,0
24992,0.024588,0.024676,0
24993,0.024857,0.024852,0
24994,0.025073,0.024865,0
24995,0.025094,0.024863,0
24996,0.026612,0.024438,0
24997,0.024068,0.024821,0
24998,0.024346,0.024984,0
24999,0.024399,0.025113,0
25000,0.023726,0.025132,0
25001,0.024508,0.025335,0
25002,0.024518,0.025446,0
25003,0.029455,0.025421,0
25004,0.024588,0.025601,0
25005,0.024434,0.025692,0
25006,0.024453,0.025751,0
25007,0.028289,0.025359,0
25008,0.024469,0.025535,0
25009,0.024511,0.025688,0
25010,0.024483,0.025810,0
25011,0.034514,0.025734,0
25012,0.024417,0.025899,0
25013,0.024435,0.025926,0
25014,0.024469,0.025927,0
25015,0.026521,0.025750,0
25016,0.024155,0.025668,0
25017,0.023870,0.025592,0
25018,0.026154,0.025355,0
25019,0.024267,0.025551,0
25020,0.024154,0.025517,0
25021,0.024116,0.025449,0
25022,0.034463,0.025315,0
25023,0.023591,0.025394,0
25024,0.023439,0.025299,0
25025,0.023462,0.025189,0
25026,0.027455,0.024972,0
25027,0.024290,0.025371,0
25028,0.024129,0.025354,0
25029,0.024150,0.025341,0
25030,0.027664,0.025343,0
25031,0.024806,0.025448,0
25032,0.024779,0.025451,0
25033,0.027978,0.025158,0
25034,0.024717,0.025353,0
25035,0.024786,0.025461,0
25036,0.024733,0.025539,0
25037,0.025655,0.025527,0
25038,0.025378,0.026116,0
25039,0.025340,0.026216,0
25040,0.025333,0.026272,0
25041,0.027403,0.026025,0
25042,0.026508,0.026326,0
25043,0.026609,0.026467,0
25044,0.026562,0.026556,0
25045,0.026257,0.026117,0
25046,0.026429,0.026474,0
25047,0.026332,0.026671,0
25048,0.032855,0.026030,0
25049,0.025963,0.026551,0
25050,0.025578,0.026890,0
25051,0.025375,0.027177,0
25052,0.026548,0.026521,0
25053,0.025653,0.027039,0
25054,0.025781,0.027482,0
25055,0.025730,0.027863,0
25056,0.032139,0.027004,0
25057,0.025486,0.027753,0
25058,0.025237,0.028367,0
25059,0.025226,0.028927,0
25060,0.036907,0.028662,0
25061,0.025362,0.029369,0
25062,0.025248,0.030010,0
25063,0.044450,0.029214,0
25064,0.026226,0.030489,0
25065,0.026110,0.031352,0
25066,0.026109,0.032068,0
25067,0.047643,0.030957,0
25068,0.026573,0.032061,0
25069,0.026574,0.032950,0
25070,0.026440,0.033666,0
25071,0.054964,0.033182,0
25072,0.027131,0.034267,0
25073,0.027850,0.034865,0
25074,0.027859,0.035233,0
25075,0.046419,0.035021,0
25076,0.027489,0.035705,0
25077,0.027116,0.035710,0
25078,0.059634,0.035123,0
25079,0.027444,0.035957,0
25080,0.027524,0.035828,0
25081,0.027487,0.035481,0
25082,0.068445,0.034575,0
25083,0.027309,0.035151,0
25084,0.027259,0.034669,0
25085,0.027202,0.033988,0
25086,0.051870,0.032844,0
25087,0.026822,0.033429,0
25088,0.026789,0.032725,0
25089,0.026751,0.031905,0
25090,0.035437,0.030894,0
25091,0.027402,0.030834,0
25092,0.027228,0.029879,0
25093,0.036234,0.028796,0
25094,0.026012,0.029409,0
25095,0.026025,0.028631,0
25096,0.026001,0.027774,0
25097,0.034334,0.026601,0
25098,0.025714,0.027940,0
25099,0.025568,0.027555,0
25100,0.025541,0.027135,0
25101,0.031789,0.026081,0
25102,0.026395,0.027239,0
25103,0.026201,0.027329,0
25104,0.026248,0.027363,0
25105,0.027411,0.026802,0
25106,0.026874,0.027398,0
25107,0.026875,0.027629,0
25108,0.026613,0.027302,0
25109,0.027151,0.028149,0
25110,0.026868,0.028497,0
25111,0.026853,0.028762,0
25112,0.032474,0.028342,0
25113,0.027865,0.029101,0
25114,0.027894,0.029421,0
25115,0.027857,0.029651,0
25116,0.042314,0.029622,0
25117,0.026768,0.030096,0
25118,0.026502,0.030268,0
25119,0.026505,0.030356,0
25120,0.039627,0.030291,0
25121,0.026794,0.030301,0
25122,0.026602,0.030234,0
25123,0.038775,0.029831,0
25124,0.025809,0.029791,0
25125,0.025755,0.029701,0
25126,0.025761,0.029513,0
25127,0.040435,0.028931,0
25128,0.026453,0.028977,0
25129,0.026524,0.028773,0
25130,0.026514,0.028520,0
25131,0.030707,0.027988,0
25132,0.026450,0.028567,0
25133,0.026609,0.028433,0
25134,0.026654,0.028214,0
25135,0.028644,0.027754,0
25136,0.027348,0.028184,0
25137,0.027341,0.028032,0
25138,0.034176,0.027685,0
25139,0.026022,0.028157,0
25140,0.025898,0.028037,0
25141,0.025926,0.027854,0
25142,0.033513,0.027555,0
25143,0.026686,0.028033,0
25144,0.026827,0.027922,0
25145,0.026765,0.027794,0
25146,0.032241,0.027578,0
25147,0.025869,0.027723,0
25148,0.025950,0.027656,0
25149,0.025966,0.027567,0
25150,0.030091,0.027441,0
25151,0.026238,0.027398,0
25152,0.026250,0.027282,0
25153,0.029471,0.027194,0
25154,0.026115,0.027429,0
25155,0.026087,0.027296,0
25156,0.026054,0.027128,0
25157,0.027326,0.026902,0
25158,0.027594,0.027115,0
25159,0.027559,0.027029,0
25160,0.027620,0.026942,0
25161,0.029338,0.026897,0
25162,0.026487,0.027074,0
25163,0.026537,0.026968,0
25164,0.026458,0.026853,0
25165,0.026620,0.026727,0
25166,0.026620,0.026825,0
25167,0.026705,0.026769,0
25168,0.025654,0.026600,0
25169,0.026514,0.026720,0
25170,0.026612,0.026681,0
25171,0.026600,0.026628,0
25172,0.027319,0.026423,0
25173,0.026607,0.026495,0
25174,0.026728,0.026563,0
25175,0.026683,0.026628,0
25176,0.025367,0.026530,0
25177,0.026787,0.026719,0
25178,0.026927,0.026782,0
25179,0.026895,0.026835,0
25180,0.026842,0.026630,0
25181,0.026670,0.026780,0
25182,0.026291,0.026897,0
25183,0.028639,0.026807,0
25184,0.026477,0.026917,0
25185,0.026613,0.027038,0
25186,0.026556,0.027136,0
25187,0.029833,0.026895,0
25188,0.025602,0.027027,0
25189,0.025743,0.027128,0
25190,0.025645,0.027224,0
25191,0.029565,0.027069,0
25192,0.026283,0.027144,0
25193,0.026228,0.027260,0
25194,0.026265,0.027363,0
25195,0.032189,0.027100,0
25196,0.025623,0.027197,0
25197,0.025842,0.027286,0
25198,0.030539,0.027112,0
25199,0.025472,0.027371,0
25200,0.025323,0.027501,0
25201,0.025252,0.027604,0
25202,0.032751,0.027377,0
25203,0.026651,0.027703,0
25204,0.026359,0.027811,0
25205,0.026203,0.027873,0
25206,0.031829,0.027349,0
25207,0.025988,0.027715,0
25208,0.025763,0.027900,0
25209,0.025572,0.028032,0
25210,0.033743,0.027980,0
25211,0.027189,0.028413,0
25212,0.026845,0.028508,0
25213,0.032259,0.028423,0
25214,0.026256,0.028627,0
25215,0.026379,0.028561,0
25216,0.026399,0.028447,0
25217,0.033602,0.028268,0
25218,0.026468,0.028512,0
25219,0.026356,0.028459,0
25220,0.026393,0.028358,0
25221,0.039348,0.028024,0
25222,0.026425,0.028289,0
25223,0.026295,0.028239,0
25224,0.026232,0.028106,0
25225,0.029398,0.027742,0
25226,0.025577,0.027969,0
25227,0.025498,0.027867,0
25228,0.028420,0.027439,0
25229,0.027238,0.027614,0
25230,0.027609,0.027477,0
25231,0.027508,0.027283,0
25232,0.027776,0.026793,0
25233,0.026670,0.026994,0
25234,0.026848,0.026796,0
25235,0.026766,0.026628,0
25236,0.031185,0.026323,0
25237,0.024865,0.026833,0
25238,0.024852,0.026779,0
25239,0.024755,0.026677,0
25240,0.028217,0.026188,0
25241,0.024349,0.026300,0
25242,0.024484,0.026206,0
25243,0.030695,0.025650,0
25244,0.024385,0.025731,0
25245,0.024453,0.025738,0
25246,0.024559,0.025759,0
25247,0.030452,0.025422,0
25248,0.024403,0.025573,0
25249,0.025744,0.025671,0
25250,0.024187,0.025758,0
25251,0.026256,0.025593,0
25252,0.023858,0.025969,0
25253,0.023657,0.026052,0
25254,0.023638,0.026102,0
25255,0.031977,0.025921,0
25256,0.023737,0.026182,0
25257,0.023684,0.026242,0
25258,0.033636,0.026102,0
25259,0.024500,0.026406,0
25260,0.024755,0.026440,0
25261,0.024723,0.026450,0
25262,0.033288,0.026446,0
25263,0.024853,0.026746,0
25264,0.024644,0.026758,0
25265,0.024732,0.026813,0
25266,0.030499,0.026667,0
25267,0.025234,0.026709,0
25268,0.025275,0.026615,0
25269,0.025289,0.026470,0
25270,0.030009,0.025917,0
25271,0.024884,0.026330,0
25272,0.024723,0.026341,0
25273,0.028539,0.026183,0
25274,0.026465,0.026680,0
25275,0.026186,0.026740,0
25276,0.026126,0.026750,0
25277,0.025880,0.026546,0
25278,0.025770,0.026992,0
25279,0.025920,0.027024,0
25280,0.025927,0.026993,0
25281,0.028359,0.026803,0
25282,0.026569,0.027038,0
25283,0.026629,0.027004,0
25284,0.026661,0.026923,0
25285,0.035508,0.026758,0
25286,0.025509,0.026833,0
25287,0.025455,0.026654,0
25288,0.027817,0.026348,0
25289,0.024755,0.026330,0
25290,0.024715,0.026221,0
25291,0.024741,0.026094,0
25292,0.028484,0.025925,0
25293,0.024337,0.025812,0
25294,0.024575,0.025671,0
25295,0.024489,0.025508,0
25296,0.027061,0.024917,0
25297,0.024178,0.024998,0
25298,0.024207,0.024988,0
25299,0.024241,0.024972,0
25300,0.025152,0.024903,0
25301,0.025033,0.025371,0
25302,0.025238,0.025432,0
25303,0.027303,0.025472,0
25304,0.025435,0.025688,0
25305,0.025457,0.025749,0
25306,0.025453,0.025788,0
25307,0.026230,0.025761,0
25308,0.024624,0.025981,0
25309,0.024597,0.026022,0
25310,0.024740,0.026054,0
25311,0.034724,0.025923,0
25312,0.024889,0.026105,0
25313,0.025023,0.026142,0
25314,0.025057,0.026147,0
25315,0.026292,0.026094,0
25316,0.025818,0.026120,0
25317,0.025731,0.026114,0
25318,0.026112,0.025991,0
25319,0.025175,0.026081,0
25320,0.025382,0.026083,0
25321,0.025449,0.026065,0
25322,0.026639,0.025981,0
25323,0.025796,0.025991,0
25324,0.025581,0.025902,0
25325,0.025586,0.025779,0
25326,0.028944,0.025596,0
25327,0.025569,0.025994,0
25328,0.025504,0.025965,0
25329,0.025542,0.025928,0
25330,0.026263,0.025905,0
25331,0.025039,0.025915,0
25332,0.025034,0.025895,0
25333,0.027452,0.025449,0
25334,0.025391,0.025596,0
25335,0.025243,0.025653,0
25336,0.025283,0.025699,0
25337,0.026480,0.025646,0
25338,0.025247,0.025716,0
25339,0.025258,0.025738,0
25340,0.025289,0.025736,0
25341,0.026158,0.025550,0
25342,0.025361,0.025760,0
25343,0.025457,0.025828,0
25344,0.025404,0.025876,0
25345,0.024684,0.025774,0
25346,0.024923,0.025864,0
25347,0.024932,0.025887,0
25348,0.034936,0.025749,0
25349,0.024368,0.025910,0
25350,0.024749,0.025974,0
25351,0.024596,0.026020,0
25352,0.026397,0.025274,0
25353,0.025071,0.025667,0
25354,0.025067,0.025986,0
25355,0.025066,0.026258,0
25356,0.029179,0.025486,0
25357,0.025253,0.026056,0
25358,0.025058,0.026539,0
25359,0.025067,0.026967,0
25360,0.028418,0.025774,0
25361,0.025564,0.026622,0
25362,0.025542,0.027364,0
25363,0.029030,0.027730,0
25364,0.025875,0.028917,0
25365,0.025947,0.029542,0
25366,0.025951,0.030068,0
25367,0.044994,0.030197,0
25368,0.025410,0.030682,0
25369,0.025004,0.030993,0
25370,0.025068,0.031195,0
25371,0.049452,0.030995,0
25372,0.025619,0.031311,0
25373,0.025525,0.031350,0
25374,0.025570,0.031266,0
25375,0.063557,0.030864,0
25376,0.024994,0.030795,0
25377,0.025055,0.030500,0
25378,0.031461,0.030029,0
25379,0.024833,0.029738,0
25380,0.025005,0.029234,0
25381,0.025020,0.028647,0
25382,0.031721,0.027947,0
25383,0.025100,0.028281,0
25384,0.025242,0.027738,0
25385,0.025212,0.027093,0
25386,0.032280,0.026269,0
25387,0.025182,0.026891,0
25388,0.025260,0.026465,0
25389,0.025265,0.025965,0
25390,0.030254,0.025307,0
25391,0.025754,0.026863,0
25392,0.025950,0.026790,0
25393,0.027793,0.026558,0
25394,0.026448,0.026830,0
25395,0.026426,0.026787,0
25396,0.026393,0.026697,0
25397,0.027086,0.026379,0
25398,0.026329,0.026630,0
25399,0.026180,0.026565,0
25400,0.026153,0.026463,0
25401,0.028414,0.026149,0
25402,0.025514,0.026414,0
25403,0.025537,0.026353,0
25404,0.025561,0.026270,0
25405,0.027766,0.025992,0
25406,0.025441,0.026221,0
25407,0.025497,0.026221,0
25408,0.028402,0.025942,0
25409,0.024982,0.026092,0
25410,0.024810,0.026169,0
25411,0.024894,0.026232,0
25412,0.029270,0.026246,0
25413,0.025048,0.026348,0
25414,0.025087,0.026395,0
25415,0.025152,0.026416,0
25416,0.029363,0.026263,0
25417,0.025549,0.026328,0
25418,0.025654,0.026277,0
25419,0.025573,0.026235,0
25420,0.029619,0.026252,0
25421,0.024848,0.026412,0
25422,0.025134,0.026440,0
25423,0.031555,0.026183,0
25424,0.025356,0.026447,0
25425,0.025380,0.026527,0
25426,0.025362,0.026549,0
25427,0.026136,0.026363,0
25428,0.024889,0.026574,0
25429,0.024992,0.026572,0
25430,0.024958,0.026531,0
25431,0.028698,0.026242,0
25432,0.027388,0.026428,0
25433,0.027461,0.026427,0
25434,0.027428,0.026407,0
25435,0.026130,0.026355,0
25436,0.025257,0.026505,0
25437,0.025444,0.026426,0
25438,0.031794,0.026367,0
25439,0.024770,0.026618,0
25440,0.024664,0.026595,0
25441,0.024657,0.026549,0
25442,0.028568,0.026408,0
25443,0.025154,0.026433,0
25444,0.025158,0.026370,0
25445,0.025195,0.026267,0
25446,0.030392,0.025925,0
25447,0.025592,0.025994,0
25448,0.025687,0.026007,0
25449,0.025691,0.026021,0
25450,0.025791,0.025623,0
25451,0.025904,0.025713,0
25452,0.025992,0.025720,0
25453,0.025180,0.025331,0
25454,0.025616,0.025743,0
25455,0.025578,0.025856,0
25456,0.025641,0.025922,0
25457,0.027426,0.025530,0
25458,0.024578,0.025912,0
25459,0.024376,0.026112,0
25460,0.024311,0.026266,0
25461,0.028957,0.025967,0
25462,0.024626,0.026457,0
25463,0.024560,0.026708,0
25464,0.024598,0.026931,0
25465,0.034652,0.027076,0
25466,0.024652,0.027220,0
25467,0.024916,0.027343,0
25468,0.034001,0.027438,0
25469,0.025807,0.027470,0
25470,0.025343,0.027502,0
25471,0.025464,0.027507,0
25472,0.035683,0.027506,0
25473,0.024942,0.027621,0
25474,0.024862,0.027554,0
25475,0.024855,0.027423,0
25476,0.034822,0.026755,0
25477,0.025239,0.026935,0
25478,0.025336,0.026879,0
25479,0.025270,0.026752,0
25480,0.026302,0.026498,0
25481,0.026007,0.026790,0
25482,0.026112,0.026621,0
25483,0.026440,0.025367,0
25484,0.026509,0.025995,0
25485,0.026490,0.026320,0
25486,0.026547,0.026571,0
25487,0.026284,0.026607,0
25488,0.025303,0.027423,0
25489,0.025521,0.027707,0
25490,0.025523,0.027911,0
25491,0.037124,0.027948,0
25492,0.025586,0.028549,0
25493,0.025510,0.028709,0
25494,0.025583,0.028820,0
25495,0.027142,0.028891,0
25496,0.026724,0.029004,0
25497,0.026947,0.029032,0
25498,0.052815,0.028984,0
25499,0.027885,0.028907,0
25500,0.026371,0.028795,0
25501,0.026240,0.028643,0
25502,0.030147,0.028349,0
25503,0.025148,0.028152,0
25504,0.025434,0.027846,0
25505,0.025399,0.027490,0
25506,0.027565,0.027002,0
25507,0.026438,0.027215,0
25508,0.026367,0.026893,0
25509,0.026402,0.026522,0
25510,0.026027,0.026002,0
25511,0.024995,0.025661,0
25512,0.025228,0.025293,0
25513,0.025801,0.024859,0
25514,0.025805,0.025925,0
25515,0.025745,0.025979,0
25516,0.025709,0.025973,0
25517,0.028273,0.025869,0
25518,0.025486,0.026136,0
25519,0.025615,0.026180,0
25520,0.025619,0.026218,0
25521,0.027413,0.026196,0
25522,0.025603,0.026318,0
25523,0.025884,0.026392,0
25524,0.025921,0.026464,0
25525,0.028563,0.026350,0
25526,0.026207,0.026486,0
25527,0.025877,0.026557,0
25528,0.027121,0.026395,0
25529,0.026193,0.026526,0
25530,0.026448,0.026634,0
25531,0.026487,0.026715,0
25532,0.028798,0.026541,0
25533,0.026031,0.026800,0
25534,0.025951,0.026918,0
25535,0.025967,0.027008,0
25536,0.026917,0.026946,0
25537,0.026246,0.027110,0
25538,0.026359,0.027151,0
25539,0.026364,0.027180,0
25540,0.031019,0.027105,0
25541,0.026140,0.027285,0
25542,0.026009,0.027338,0
25543,0.031261,0.027244,0
25544,0.026131,0.027367,0
25545,0.026149,0.027402,0
25546,0.026178,0.027419,0
25547,0.031761,0.027429,0
25548,0.026159,0.027466,0
25549,0.026027,0.027395,0
25550,0.026050,0.027296,0
25551,0.028965,0.027079,0
25552,0.026194,0.027069,0
25553,0.026598,0.026999,0
25554,0.026605,0.026907,0
25555,0.028615,0.026732,0
25556,0.026192,0.026906,0
25557,0.026349,0.026856,0
25558,0.028894,0.026633,0
25559,0.025558,0.026822,0
25560,0.025847,0.026783,0
25561,0.025884,0.026724,0
25562,0.025448,0.026544,0
25563,0.027198,0.026792,0
25564,0.026833,0.026798,0
25565,0.026973,0.026781,0
25566,0.029468,0.026664,0
25567,0.026215,0.026807,0
25568,0.026347,0.026824,0
25569,0.026432,0.026848,0
25570,0.027918,0.026794,0
25571,0.025876,0.026904,0
25572,0.025692,0.026916,0
25573,0.028924,0.026895,0
25574,0.026468,0.027089,0
25575,0.026435,0.027122,0
25576,0.026450,0.027157,0
25577,0.028989,0.027150,0
25578,0.026687,0.027174,0
25579,0.026671,0.027265,0
25580,0.026700,0.027324,0
25581,0.028779,0.027268,0
25582,0.026784,0.027470,0
25583,0.026805,0.027517,0
25584,0.026831,0.027555,0
25585,0.028586,0.027511,0
25586,0.027847,0.027625,0
25587,0.027830,0.027634,0
25588,0.028835,0.027256,0
25589,0.027505,0.027524,0
25590,0.027678,0.027659,0
25591,0.027637,0.027768,0
25592,0.028385,0.027789,0
25593,0.026919,0.028029,0
25594,0.026860,0.028147,0
25595,0.026905,0.028239,0
25596,0.029563,0.027940,0
25597,0.027426,0.028295,0
25598,0.027554,0.028524,0
25599,0.027577,0.028689,0
25600,0.029352,0.028626,0
25601,0.027885,0.028787,0
25602,0.027888,0.028879,0
25603,0.036586,0.028536,0
25604,0.027740,0.028719,0
25605,0.027955,0.028808,0
25606,0.027998,0.028882,0
25607,0.029568,0.028542,0
25608,0.027718,0.028739,0
25609,0.027721,0.028815,0
25610,0.027695,0.028839,0
25611,0.036560,0.028681,0
25612,0.025951,0.028887,0
25613,0.025522,0.028954,0
25614,0.025466,0.028960,0
25615,0.029474,0.028427,0
25616,0.026303,0.028584,0
25617,0.026335,0.028630,0
25618,0.036053,0.028070,0
25619,0.027296,0.028666,0
25620,0.027457,0.028830,0
25621,0.027364,0.028946,0
25622,0.036707,0.028665,0
25623,0.027295,0.028856,0
25624,0.027594,0.028920,0
25625,0.027680,0.028938,0
25626,0.031073,0.028697,0
25627,0.026007,0.029174,0
25628,0.025694,0.029165,0
25629,0.025738,0.029072,0
25630,0.037381,0.028719,0
25631,0.025759,0.028851,0
25632,0.025438,0.028773,0
25633,0.038632,0.027673,0
25634,0.025673,0.028379,0
25635,0.025799,0.028627,0
25636,0.025807,0.028778,0
25637,0.034234,0.028626,0
25638,0.026669,0.029136,0
25639,0.026745,0.029195,0
25640,0.026766,0.029202,0
25641,0.031956,0.028844,0
25642,0.027520,0.029030,0
25643,0.027378,0.028916,0
25644,0.027425,0.028709,0
25645,0.032043,0.028235,0
25646,0.025724,0.028581,0
25647,0.025628,0.028391,0
25648,0.048502,0.028070,0
25649,0.024061,0.028455,0
25650,0.023916,0.028256,0
25651,0.024007,0.027995,0
25652,0.028908,0.027664,0
25653,0.025184,0.027749,0
25654,0.025060,0.027477,0
25655,0.025054,0.027169,0
25656,0.032538,0.026873,0
25657,0.025240,0.026758,0
25658,0.025454,0.026443,0
25659,0.025350,0.026112,0
25660,0.029863,0.025741,0
25661,0.025502,0.025670,0
25662,0.025157,0.025312,0
25663,0.025984,0.024898,0
25664,0.025253,0.025779,0
25665,0.024938,0.025639,0
25666,0.024906,0.025466,0
25667,0.024990,0.025103,0
25668,0.024897,0.025199,0
25669,0.024953,0.025139,0
25670,0.024961,0.025062,0
25671,0.023734,0.024772,0
25672,0.025198,0.025155,0
25673,0.025342,0.025233,0
25674,0.025328,0.025319,0
25675,0.026181,0.025085,0
25676,0.025424,0.025510,0
25677,0.025497,0.025756,0
25678,0.026148,0.025663,0
25679,0.025853,0.026064,0
25680,0.025758,0.026433,0
25681,0.025755,0.026763,0
25682,0.029811,0.026997,0
25683,0.026134,0.027288,0
25684,0.026070,0.027547,0
25685,0.026093,0.027776,0
25686,0.031044,0.027856,0
25687,0.026462,0.027991,0
25688,0.026549,0.028142,0
25689,0.026601,0.028259,0
25690,0.034295,0.028209,0
25691,0.027181,0.028327,0
25692,0.027276,0.028373,0
25693,0.035179,0.028259,0
25694,0.027008,0.028296,0
25695,0.026718,0.028280,0
25696,0.026703,0.028219,0
25697,0.028335,0.027967,0
25698,0.026895,0.028107,0
25699,0.026832,0.028048,0
25700,0.026811,0.027946,0
25701,0.029606,0.027364,0
25702,0.026655,0.027625,0
25703,0.026745,0.027627,0
25704,0.026728,0.027585,0
25705,0.029777,0.027404,0
25706,0.026930,0.027758,0
25707,0.026911,0.027783,0
25708,0.029819,0.027476,0
25709,0.027030,0.027972,0
25710,0.027031,0.028095,0
25711,0.026998,0.028167,0
25712,0.030549,0.027945,0
25713,0.026766,0.028148,0
25714,0.026840,0.028249,0
25715,0.026732,0.028297,0
25716,0.037302,0.027877,0
25717,0.026236,0.028123,0
25718,0.026612,0.028206,0
25719,0.026623,0.028243,0
25720,0.028884,0.028031,0
25721,0.026141,0.028242,0
25722,0.026072,0.028278,0
25723,0.033327,0.028181,0
25724,0.026372,0.028263,0
25725,0.026432,0.028198,0
25726,0.026464,0.028102,0
25727,0.032690,0.027871,0
25728,0.025909,0.027974,0
25729,0.025818,0.027876,0
25730,0.025873,0.027740,0
25731,0.036130,0.027563,0
25732,0.026294,0.027912,0
25733,0.026163,0.027776,0
25734,0.026162,0.027595,0
25735,0.031052,0.027403,0
25736,0.025516,0.027369,0
25737,0.025599,0.027197,0
25738,0.027543,0.026836,0
25739,0.026611,0.027076,0
25740,0.026632,0.026997,0
25741,0.026593,0.026891,0
25742,0.029057,0.026566,0
25743,0.025915,0.026800,0
25744,0.025959,0.026721,0
25745,0.025944,0.026606,0
25746,0.025795,0.026024,0
25747,0.026510,0.026572,0
25748,0.026543,0.026692,0
25749,0.027422,0.026783,0
25750,0.027456,0.026735,0
25751,0.026475,0.027131,0
25752,0.026331,0.027253,0
25753,0.030032,0.027336,0
25754,0.025873,0.027497,0
25755,0.025842,0.027584,0
25756,0.025802,0.027637,0
25757,0.030369,0.027587,0
25758,0.026204,0.027709,0
25759,0.026281,0.027672,0
25760,0.026254,0.027610,0
25761,0.036922,0.027603,0
25762,0.026561,0.027432,0
25763,0.026577,0.027278,0
25764,0.026566,0.027106,0
25765,0.029350,0.026996,0
25766,0.025632,0.026829,0
25767,0.025608,0.026613,0
25768,0.025503,0.026164,0
25769,0.025088,0.026182,0
25770,0.025078,0.026013,0
25771,0.025073,0.025825,0
25772,0.026700,0.025476,0
25773,0.025712,0.025569,0
25774,0.025675,0.025473,0
25775,0.025569,0.025359,0
25776,0.023407,0.024978,0
25777,0.025648,0.025509,0
25778,0.025461,0.025609,0
25779,0.025416,0.025706,0
25780,0.024604,0.025688,0
25781,0.025649,0.025968,0
25782,0.025523,0.026082,0
25783,0.030647,0.026016,0
25784,0.025845,0.026165,0
25785,0.025745,0.026307,0
25786,0.025708,0.026427,0
25787,0.029025,0.026413,0
25788,0.025211,0.026618,0
25789,0.025137,0.026747,0
25790,0.025173,0.026849,0
25791,0.031163,0.026692,0
25792,0.025381,0.026673,0
25793,0.025439,0.026719,0
25794,0.025444,0.026730,0
25795,0.028246,0.026548,0
25796,0.025805,0.026501,0
25797,0.025945,0.026451,0
25798,0.030135,0.026332,0
25799,0.026090,0.026508,0
25800,0.025414,0.026481,0
25801,0.025250,0.026433,0
25802,0.027715,0.026285,0
25803,0.024751,0.026381,0
